ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.125211075530553551e+00,2.097467711974657050e+02,1.670156597534472166e+04,7.458741450053704369e+00,3.205009448705319528e+02,4.047045963253843865e+02,1.895279673416030164e+01,9.234737526315508660e+01,3.908075345912500165e+00,1.000000000000000000e+00
1.354124023656797959e+01,1.876067920088115955e+02,1.347591277303161405e+04,6.756054797642008225e+00,3.337757766108135229e+02,4.112644649895598263e+02,1.514266744180571145e+01,7.444855889602743559e+01,3.529190956803539780e+00,0.000000000000000000e+00
7.171223722909928711e+00,1.991601753027353254e+02,1.316303127832658356e+04,5.762522398067345009e+00,3.512781335939346832e+02,4.366024359703054074e+02,1.910315199881154058e+01,5.257745108743676354e+01,2.209091799870509742e+00,0.000000000000000000e+00
7.080794504276835433e+00,1.763866512319905837e+02,2.600316326545588163e+04,7.809251156233216307e+00,3.584297742923782266e+02,3.361420045009410273e+02,1.444796126974512163e+01,9.022484434286022292e+01,4.410673878237045820e+00,0.000000000000000000e+00
6.977744099966935565e+00,1.668455743237097977e+02,1.862244479555658472e+04,6.609706248179209709e+00,3.533399191360227860e+02,3.339685676897854592e+02,1.253456000516808722e+01,4.846358837752259063e+01,3.530622693957746527e+00,0.000000000000000000e+00
6.357166719993876391e+00,1.911355119691727680e+02,1.478280422144148724e+04,6.154447915075088815e+00,3.337757766108135229e+02,5.279326363981593886e+02,1.886309435577106797e+01,6.962632499295469302e+01,5.222077291311565617e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.313051267459716769e+02,1.562976233463508470e+04,7.018066792615917038e+00,2.977488670802219985e+02,4.063404245381011037e+02,1.183553513928495526e+01,4.967969602868944889e+01,4.464243686429188784e+00,0.000000000000000000e+00
8.339436756896688507e+00,1.755967422572609564e+02,1.262985304923375224e+04,6.976313538906216749e+00,3.337757766108135229e+02,4.523375200261596092e+02,1.752883947902864747e+01,1.018513931339312961e+02,4.133696121710745075e+00,0.000000000000000000e+00
6.276956510097866371e+00,1.782639106604598567e+02,2.559068024419172798e+04,6.748702483360082383e+00,3.337757766108135229e+02,4.451861329946232217e+02,8.567973067280377109e+00,7.076553238808214985e+01,3.214286497191317871e+00,0.000000000000000000e+00
1.094747263615244925e+01,1.468830382219897501e+02,2.767152260010992177e+04,7.279137186471620780e+00,3.337757766108135229e+02,3.769038205163984117e+02,1.734650421485093830e+01,8.529292464505921600e+01,3.112317481644133021e+00,0.000000000000000000e+00
9.871791232375629832e+00,1.143714503403331832e+02,2.791290826267046941e+04,8.660268825453098174e+00,3.400462976098618810e+02,4.904518347329697008e+02,8.517762309220358929e+00,6.483124835210783488e+01,3.652263830808236023e+00,0.000000000000000000e+00
4.317187353941982053e+00,2.255145731412644068e+02,2.716345787560590179e+04,6.888135538142038605e+00,3.259336793891518482e+02,4.463413191739492731e+02,1.715294540979760995e+01,4.338591414316302775e+01,4.078277144763918116e+00,0.000000000000000000e+00
4.227537385918203938e+00,2.014474866123082677e+02,1.312232958117604721e+04,6.932557933203627343e+00,3.748435383456557020e+02,4.026607735191695951e+02,2.282329310383204302e+01,7.646942648405706677e+01,4.479628314203464079e+00,0.000000000000000000e+00
4.140077138692397796e+00,2.535998381956962362e+02,4.062684781023057440e+04,7.754532621053169095e+00,2.654687493853259070e+02,4.325111966787742972e+02,1.912669538930549606e+01,6.152001831716896163e+01,3.167582570558438615e+00,0.000000000000000000e+00
5.349997296912594180e+00,1.938081210527219866e+02,3.179562560626323102e+04,8.217819407900288198e+00,3.272333883800721424e+02,4.314760403079216076e+02,1.177619252983618026e+01,5.581651022350020241e+01,3.838721385483184090e+00,0.000000000000000000e+00
7.578014307935786675e+00,2.047304825406997111e+02,1.994457311160330937e+04,6.192652936198879132e+00,3.337757766108135229e+02,5.174830565730040917e+02,1.397582571896185755e+01,5.463770469436776267e+01,3.503818511432529093e+00,0.000000000000000000e+00
7.710137890814498185e+00,1.743505766135081672e+02,3.101723941766168355e+04,8.212234308035130326e+00,2.698597989013723009e+02,4.375140660747828179e+02,9.320040152513001885e+00,5.154533466401799302e+01,3.898670802697275395e+00,0.000000000000000000e+00
8.330743318988178103e+00,1.989958000508364080e+02,2.891981177526052124e+04,7.436213728701340564e+00,3.042938476680787971e+02,4.292255002041537750e+02,1.471322930300243570e+01,8.362782362657891611e+01,2.408049128547934181e+00,0.000000000000000000e+00
6.510972334665771299e+00,1.888829189646519922e+02,2.008174536239564986e+04,6.559697825911671387e+00,3.689857394224101199e+02,3.679345550600071988e+02,1.480757948636835408e+01,1.012482529949367631e+02,3.962525110175844745e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.060362946094502661e+02,8.667720239089312599e+03,6.329952095601372619e+00,3.535293814861299779e+02,5.995460191383654092e+02,2.111893847780862288e+01,5.593232425493510362e+01,4.128746146713472953e+00,0.000000000000000000e+00
6.934310582753834495e+00,2.281944754761253478e+02,1.390164468109887275e+04,6.045502870155395669e+00,2.815521164603705415e+02,4.032150907193595799e+02,1.781190033928407956e+01,6.677933762259911532e+01,4.210975272536808589e+00,0.000000000000000000e+00
8.618653849249895416e+00,2.575958830185617217e+02,1.159535498487888071e+04,6.399933250306356847e+00,3.337757766108135229e+02,3.437400071993142774e+02,1.533116645974303083e+01,7.568740059969502454e+01,4.141341848770995426e+00,0.000000000000000000e+00
8.460963963587502690e+00,2.368317806866120350e+02,1.315884836248671127e+04,5.478275704293272597e+00,3.337757766108135229e+02,5.479116799321618601e+02,1.674146279065951148e+01,7.425154425158110882e+01,4.728493823388888906e+00,0.000000000000000000e+00
4.004248332658407961e+00,2.104860087979305661e+02,3.282185009098059527e+04,6.868438407119929145e+00,3.337757766108135229e+02,3.544395312833240155e+02,1.450405771304320979e+01,5.851408231002734794e+01,4.445946435865923085e+00,0.000000000000000000e+00
3.762097646306430843e+00,1.960242554354410345e+02,4.505000227622572856e+04,8.725582139840051710e+00,3.241462400773081640e+02,4.932264633872010222e+02,8.662214825846717758e+00,8.515712736536893601e+01,4.986069330213055650e+00,0.000000000000000000e+00
3.795132905042617022e+00,1.784329195452974659e+02,2.717940481972228372e+04,6.481018907833646203e+00,3.337757766108135229e+02,3.654916791554962856e+02,1.235003809198878066e+01,7.380957685478752239e+01,3.185083167618147471e+00,0.000000000000000000e+00
5.660736311071096871e+00,2.327498536918560035e+02,1.648801751257240176e+04,6.262932865175094399e+00,2.942103170096662552e+02,3.857480533333259132e+02,1.887594138735931892e+01,7.698265840821403572e+01,5.016187558860874418e+00,0.000000000000000000e+00
9.396148399484136604e+00,2.247539567684696067e+02,2.582538700507697649e+04,7.391299312193252646e+00,3.016150638266121859e+02,5.037936908722023190e+02,1.687692695591158554e+01,5.897405294148388322e+01,4.606058055039483179e+00,0.000000000000000000e+00
1.334988856066229168e+01,1.527764554046094077e+02,1.846490077464429851e+04,6.717972617308031857e+00,3.348640702266072253e+02,4.508463692572800028e+02,1.719256436373342467e+01,8.588352313645282265e+01,2.531074854647896721e+00,0.000000000000000000e+00
7.080794504276835433e+00,1.846883949867020931e+02,2.085790821926595163e+04,6.462945841294295946e+00,3.226805823936887236e+02,3.957856230049964665e+02,1.844378636884459866e+01,6.624269937786539231e+01,3.776099720401671966e+00,0.000000000000000000e+00
7.817901280514659490e+00,2.210897081790224661e+02,1.374214596516359234e+04,6.373737432069344955e+00,2.876984809266880916e+02,4.605992142125421083e+02,1.270482719696713048e+01,6.677759953605473697e+01,4.622667687389198754e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.208927049736626316e+02,7.460247260338701381e+03,4.987537147081147815e+00,3.337757766108135229e+02,3.203547808944435928e+02,1.311436462525984048e+01,4.061290900390388003e+01,4.266869045131157279e+00,0.000000000000000000e+00
1.431781554742741491e+00,2.281303828552258040e+02,1.293724689075284732e+04,6.214772832308695705e+00,3.197341364581184280e+02,4.953798826950329044e+02,1.203334396333258383e+01,6.114111864040948774e+01,4.948442555998783909e+00,0.000000000000000000e+00
6.970036693982143206e+00,1.828885885919092402e+02,3.203760547052180846e+04,7.412765411127279158e+00,3.769519324705831878e+02,3.257923995602924379e+02,1.435124065451873143e+01,7.005272018261217681e+01,4.275287720190419805e+00,0.000000000000000000e+00
1.085186034688672763e+01,1.667419492964930896e+02,1.288719376205592744e+04,7.701931717372631603e+00,3.337757766108135229e+02,5.896281054893341889e+02,1.578649673595151626e+01,6.639629294676802829e+01,4.345012724758552380e+00,0.000000000000000000e+00
6.588007289609895345e+00,2.449432199278597295e+02,2.389897447677574019e+04,6.780936115145739684e+00,2.737366439273952210e+02,3.309148199376781463e+02,9.250627523731340673e+00,4.738873979694056970e+01,4.216454466143605195e+00,0.000000000000000000e+00
9.004352169514854509e+00,2.224897832194207012e+02,1.654482750374653915e+04,6.124095173584749752e+00,3.337757766108135229e+02,4.111936210517866925e+02,1.603691424960652512e+01,6.726466878240924530e+01,3.527893470948634480e+00,0.000000000000000000e+00
7.080794504276835433e+00,1.615788885991560733e+02,1.158246258427428984e+04,6.720473278567820508e+00,3.337757766108135229e+02,3.938377507241946205e+02,1.131948836875511688e+01,7.889851507453062140e+01,4.374332547150972417e+00,0.000000000000000000e+00
4.328282515586857393e+00,1.921663240339540266e+02,3.059254883105967019e+04,7.425894079933873293e+00,3.273033652169701782e+02,5.437160286459339886e+02,1.118693880831847132e+01,7.256640040191342678e+01,3.708525863245285770e+00,0.000000000000000000e+00
7.417823926645137789e+00,2.433046909561302300e+02,3.209426112743590238e+02,4.598669852299242855e+00,3.360979810601015743e+02,3.611017694344255347e+02,2.042147204455676501e+01,8.705257595345935329e+01,3.470812078648849663e+00,0.000000000000000000e+00
3.261669787391020758e+00,1.909573550382376084e+02,2.876000684408381858e+04,7.929539481586617811e+00,3.337757766108135229e+02,4.242128100944347011e+02,1.337262512284814875e+01,5.809555464120217749e+01,4.280669331366604879e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.397579288101652537e+02,1.231840388588226415e+04,6.407733064426791358e+00,2.591221313561397892e+02,4.819799343687446367e+02,1.466944772352781001e+01,7.880137124087906386e+01,4.742163225987996000e+00,0.000000000000000000e+00
7.928831288871603711e+00,2.312522158382312796e+02,1.744481444992171237e+04,6.291798026684460865e+00,3.337757766108135229e+02,3.890056782191031175e+02,1.387972448944651660e+01,9.555305476964180400e+01,3.413572942692292944e+00,0.000000000000000000e+00
7.975329901048690218e+00,1.657142417806482513e+02,1.718245035907184138e+04,7.002191994419832533e+00,3.832666553835231866e+02,3.638535788368085946e+02,1.865930378913304821e+01,7.603273944935571649e+01,3.306129016543918109e+00,0.000000000000000000e+00
9.504157787679785585e+00,1.951092426963141975e+02,1.994626466523819909e+04,7.467684855451429016e+00,3.006795279425986678e+02,3.824730046177987219e+02,1.435936495644068600e+01,7.830688566202299228e+01,4.343041372691287982e+00,0.000000000000000000e+00
5.158722568170485800e+00,1.190938399654689590e+02,3.389224595068641793e+04,7.572175377074620961e+00,4.074768487074136942e+02,3.252025697168123770e+02,1.696398150590493970e+01,7.322483273423445382e+01,4.094605278206264742e+00,0.000000000000000000e+00
3.923473633078400802e+00,2.277055381445886439e+02,2.420035348239249288e+04,7.000875427048215194e+00,3.337757766108135229e+02,2.923901550795479807e+02,1.939433470472602039e+01,6.178567897636745698e+01,4.582982365865108321e+00,0.000000000000000000e+00
7.080794504276835433e+00,1.934622065683333858e+02,1.385253190321513284e+04,7.145701659250834226e+00,3.589565650059465156e+02,4.803107142488689760e+02,1.025603585968804055e+01,6.639629294676802829e+01,3.673239557784239384e+00,0.000000000000000000e+00
5.849778285365156982e+00,2.299366868671960447e+02,2.743530656081618145e+04,6.574957586178768132e+00,2.770330189335624027e+02,5.964032156995681362e+02,1.490855831085758609e+01,6.764448382487469758e+01,3.643815887541561160e+00,0.000000000000000000e+00
5.890870358820865071e+00,1.840557619473652835e+02,3.492003934783447039e+04,7.401366802222234753e+00,3.437916030051521261e+02,2.815444516239686550e+02,1.472877348170299960e+01,6.260168472008096074e+01,4.370776559745802814e+00,0.000000000000000000e+00
5.963479205038236586e+00,2.230316375780990370e+02,2.443564208011339724e+04,6.221291999515790039e+00,3.059470124535706645e+02,2.844970261350036935e+02,1.518855694319182881e+01,4.014270489188471203e+01,3.727813322895700221e+00,0.000000000000000000e+00
6.106759636289104343e+00,2.114544891696531863e+02,3.943030782271886710e+04,8.316897373632388124e+00,3.487767188361150943e+02,3.895914400911419193e+02,1.289695310701477915e+01,8.535804917386377610e+01,3.924967064282447016e+00,0.000000000000000000e+00
6.898932481849855414e+00,2.096364216598323935e+02,1.542222089320532359e+04,6.884918382798614012e+00,2.935620197778972624e+02,3.968112143857838987e+02,1.567171738103860434e+01,6.659733601189915930e+01,3.688455553387866015e+00,0.000000000000000000e+00
8.091812332148192510e+00,2.009733014982385271e+02,2.647269180287760901e+04,6.725680183680905699e+00,3.337757766108135229e+02,4.321899313966691238e+02,1.379865513470337923e+01,3.266707798961950715e+01,4.370031238360665427e+00,0.000000000000000000e+00
7.611982388879645178e+00,1.906628035986414034e+02,9.138029344256559853e+03,5.224256299847236384e+00,3.295806789162710970e+02,5.774447127405396714e+02,1.720936737157637708e+01,6.533324119070701386e+01,6.494748555990993211e+00,0.000000000000000000e+00
8.886979332002670873e+00,1.805639656429333968e+02,2.606244721687141646e+04,8.808963365281323732e+00,3.272235799140058816e+02,3.786589217915079075e+02,1.761865801894725791e+01,4.847598212495560688e+01,4.731195077016264960e+00,0.000000000000000000e+00
6.532097273862360609e+00,1.633962409461565528e+02,8.240812709357407584e+03,6.641543444815436459e+00,4.028368170240569839e+02,6.010329818069805015e+02,1.789612799602309678e+01,5.502240724056802179e+01,4.599324041143386665e+00,0.000000000000000000e+00
7.833980482334358619e+00,2.031694080740336119e+02,1.117427476004103664e+04,6.246502454638378943e+00,3.948908092126298470e+02,3.382311222952337744e+02,1.627659187441759059e+01,4.793163884172695077e+01,4.254477177044035940e+00,0.000000000000000000e+00
1.156316906462782335e+01,1.749428620382045665e+02,1.935942881629415206e+04,6.495619338516966046e+00,3.324464897935947079e+02,3.663126720990371155e+02,1.752952642309810471e+01,3.843119971063831031e+01,5.107236013970264388e+00,0.000000000000000000e+00
6.782868548051975921e+00,1.961825584839220937e+02,2.536679790480986412e+04,7.200358354772007807e+00,3.124265913272512876e+02,4.350945740311391887e+02,1.211847464073884062e+01,7.634799427084874424e+01,5.468590847062822391e+00,0.000000000000000000e+00
8.288765459923366663e+00,2.114527442696999060e+02,1.123404147072333944e+04,6.385510463793114155e+00,3.608433114643931958e+02,5.250886107113271919e+02,1.509857050087344987e+01,6.299999889605570047e+01,3.580523461277911768e+00,0.000000000000000000e+00
9.755779897720220362e-01,2.212041142533627180e+02,3.114511073871464032e+04,7.615583376655628456e+00,3.336778429254695197e+02,4.391127646925046975e+02,2.114595446236904763e+01,6.639629294676802829e+01,2.533996269917253130e+00,0.000000000000000000e+00
7.528980405257183151e+00,2.253409862761838269e+02,8.129734919236010683e+03,6.305472316742187999e+00,3.092312466472551478e+02,3.793392930771983060e+02,1.696194437016509937e+01,6.426578715980340917e+01,3.644409765433973991e+00,0.000000000000000000e+00
9.764658133573888676e+00,1.191640102697002845e+02,3.878145742184305709e+04,9.334632092673849968e+00,3.802306339146788901e+02,5.123318462889421880e+02,1.496773300895466718e+01,5.919317637440427404e+01,3.024571177506146569e+00,0.000000000000000000e+00
